ID,Product_Type,Raw_Material_Usage_kg,Energy_Consumption_kWh,Waste_Generated_kg,Transport_Distance_km,CO2_Emission_kg_per_unit,Manufacturing_Energy_kWh,Renewable_Energy_%,Cost_per_Unit,Delivery_Time_days,Sustainability_Score,CO2_Factor_per_USD,Ownership_Type,Certification,Packaging_Type,Locality
917,automotive,158.34470135300356,206.64301692572965,35.60606196520785,1357.5713152118694,480.2391923947361,596.2300043761077,26.594927382192463,3387.8035485600817,6,37.87,,Minority-Owned,GreenSeal,Compostable,National
918,electronics,97.36208051617083,217.28268270784864,31.511787506540077,3785.3602302151767,948.4293530189732,676.6211233386098,41.30910777099854,2247.641125061088,1,35.1,,Local Vendor,FairTrade,Compostable,International
919,food,21.0511211460404,50.60913157196067,49.51533345825642,2613.086237295812,692.9790414485446,699.9203198314045,15.066347523588574,4467.772907491725,6,18.0,,Local Vendor,None,Biodegradable,International
920,pharmaceutical,199.02460026225572,184.91023740435617,16.282092352422538,1672.1872594742335,336.507526379874,390.5750237984528,76.78921490997507,4257.082679171552,3,73.27,,Local Vendor,ISO14001,Plastic,International
921,automotive,20.97830658930966,340.9064337370687,17.65862132586916,3020.645567228656,228.8873986712511,162.53793160430678,25.627878074855264,2722.073591886283,7,53.44,,Women-Owned,None,Recycled,International
922,food,142.05669348312512,488.3874997173607,4.868030744381222,4979.098815051483,338.5482939138444,406.4470341097339,74.56154428385094,3519.2266199052533,2,78.14,,Corporate,ISO14001,Biodegradable,Local
923,food,196.8989958000486,431.1773721427548,22.69710869064313,2232.7851703171136,138.36653879954125,261.5142131449377,39.81252085256773,4440.078564906099,14,57.8,,Women-Owned,GreenSeal,Recycled,Local
924,food,55.444219801025866,60.617734090488106,13.791377785507557,4611.387863815236,186.67456802616329,303.8375184976369,78.98668932786526,2579.4416483757223,6,83.22,,Corporate,None,Recycled,International
925,automotive,37.02738005056728,454.3522721036777,17.825948406704565,1790.582515630374,149.4274183291571,640.587289786254,48.78408684221476,1703.6035543463454,8,69.37,,Women-Owned,FairTrade,Plastic,Local
926,automotive,33.063138490261494,402.4392859843817,41.89401772252575,368.19026393243087,451.7963665544799,152.8689602181208,75.15830049230652,3817.59746196599,1,59.63,,Corporate,ISO14001,Plastic,Local
927,apparel,67.62227803784316,401.1692556069412,46.83874116284729,1100.7863212053016,805.7994574447071,679.3068522364915,10.3744292085956,1256.3180229665204,11,19.77,,Women-Owned,ISO14001,Biodegradable,National
928,pharmaceutical,29.198704092022872,256.0980915516071,10.100920528254097,2151.6062023056525,184.3143765055232,399.3683600769184,62.37671643266301,2064.9495104290017,11,77.49,,Local Vendor,None,Plastic,National
929,electronics,141.51065492188505,229.10238182952628,19.25293764611983,1176.2111501133882,173.8044115137191,517.2447517704165,73.21354571717609,4355.4907381126095,13,74.98,,Minority-Owned,GreenSeal,Plastic,National
930,food,21.835441644711917,186.31207797493667,46.50289754365431,101.11248726945212,661.2575020414642,162.7565618649753,19.780439688526783,3677.227233292712,9,24.1,,Women-Owned,None,Biodegradable,National
931,apparel,106.79020434846004,79.5626865294646,4.028614573771909,4583.507534962883,237.32383286966297,336.15135485009574,16.728809621250605,2138.2928251879966,5,55.36,,Corporate,GreenSeal,Plastic,Local
932,electronics,199.3724022320656,152.7059135721646,5.525665877457548,4235.009115031552,142.729536203542,162.79064331039206,39.72008250301689,1230.7736115601156,5,70.91,,Local Vendor,GreenSeal,Compostable,International
933,apparel,164.65435120614356,160.97163574011108,8.976758471105239,3737.231934286041,208.50614929529877,773.0806060167766,75.35752342930546,1908.6482759947355,13,84.02,,Women-Owned,ISO14001,Recycled,Local
934,automotive,126.89169326389208,267.8346813695907,30.165428872216864,922.2915186655404,927.5448260829372,665.0831545283753,47.96705921333072,1563.6999162916784,12,40.96,,Women-Owned,None,Recycled,Local
935,food,68.18818794945622,386.3499829685123,8.373141279293876,689.7815234289317,830.3976901373812,421.74292804952216,46.92195246052125,1045.2285821304988,5,53.11,,Local Vendor,None,Recycled,Local
936,electronics,128.5402088954113,263.214422779076,48.43574269108594,431.26327241467743,386.3613342373394,256.52178382656973,19.878828280952533,3767.997985115152,6,31.44,,Women-Owned,GreenSeal,Recycled,National
937,electronics,110.1378781432138,76.03000225122227,22.889011835667496,3647.743024987314,673.0297289610231,753.4185736748965,10.055265776525316,1409.9354568808233,2,32.86,,Minority-Owned,None,Biodegradable,National
938,electronics,90.95584293917058,481.0054104446917,25.57438005715815,4651.1590073706375,560.4118899846362,341.2176170088802,66.70980635218228,2380.0038568052664,6,61.55,,Women-Owned,FairTrade,Recycled,National
939,electronics,34.8349715806379,474.2259435923505,13.086272174464918,2209.625522473881,693.2680503084357,212.68910218116235,16.130219409036677,2052.1253448133234,14,37.93,,Minority-Owned,FairTrade,Recycled,International
940,electronics,178.4548008956887,403.33529441678377,24.077052369301946,683.7892927806361,698.5375948396214,494.2150719177684,54.36948731147268,4913.971417451028,11,46.77,,Minority-Owned,None,Recycled,Local
941,apparel,95.45908327605127,496.0975557038993,33.433767999213565,2610.7248215873224,647.2973143069933,760.6418842413713,74.0231518160634,2077.2427719114585,4,60.06,,Local Vendor,None,Recycled,International
942,food,46.97827724594536,295.0170497601183,37.8076797107481,1809.276346547288,302.7963001104432,102.6812033502258,24.60563392109017,583.915917424423,8,46.93,,Women-Owned,GreenSeal,Compostable,National
943,automotive,79.87427666668502,483.2457576139427,37.93953605278574,1936.6421293149888,87.05609972467722,266.6873902777991,56.56909853658376,631.1636123460033,13,69.23,,Local Vendor,FairTrade,Recycled,International
944,automotive,88.68465298049614,84.02226827753785,29.316664522010328,3144.5200583629658,482.7884428906034,756.9133482872853,15.508900369525662,3035.617862494711,11,35.47,,Women-Owned,FairTrade,Compostable,Local
945,automotive,167.2322001577061,214.55633671761709,45.31362897469901,3621.718754984792,896.4251904561686,219.76017680001345,52.26286006863291,3076.945048343675,9,34.96,,Women-Owned,ISO14001,Biodegradable,Local
946,automotive,149.3867323066664,151.42157060304464,41.05298451799936,641.9576344784881,591.0223955926472,179.2704161478739,21.475220466724192,2210.043154316744,9,32.17,,Corporate,GreenSeal,Plastic,National
947,apparel,156.16792979185456,138.1248878604215,38.09535762023265,274.3921309517343,840.7714896168126,499.1310510598631,61.51674923606246,2272.8497230977423,8,45.75,,Women-Owned,ISO14001,Recycled,National
948,pharmaceutical,12.095940241442973,113.36132700170424,3.7246705623425695,4972.2184831600025,992.0431258131669,703.2906763063809,31.086190635573573,458.8763976361818,3,43.37,,Local Vendor,FairTrade,Plastic,International
949,food,89.06925965415469,330.0861387046985,1.3370201487628164,1240.368909686204,205.43539393136248,433.97687238574827,42.43737061632524,2679.4232498684587,10,69.16,,Minority-Owned,GreenSeal,Plastic,National
950,electronics,101.45538881071148,401.5948350862873,11.409916582578177,363.7695720514495,707.1887571848832,796.1949796791673,51.96013794193352,2622.749481825688,11,54.95,,Women-Owned,None,Biodegradable,National
951,pharmaceutical,13.64653259638077,310.2342797391623,33.51265610175916,1030.389112570008,690.5788950150234,575.420189676595,21.98913874663677,917.8367290733338,11,35.04,,Corporate,GreenSeal,Plastic,Local
952,automotive,59.3645096615565,116.13321931469436,21.148676955244746,290.8934471074747,980.9576749903644,151.8524350473134,61.914647303233465,698.4290533324524,4,51.67,,Local Vendor,None,Compostable,National
953,pharmaceutical,154.45506639320564,415.00569647006193,20.717906705666277,2019.873383624141,986.3206972551604,794.9824921773827,31.184823844577014,793.1479548775544,1,36.13,,Women-Owned,None,Plastic,National
954,food,36.05084408850982,336.17961822367783,44.34475752325108,4031.768743811489,702.344681137923,385.5259657461333,56.36603019389275,684.9355831580409,9,48.0,,Local Vendor,GreenSeal,Plastic,Local
955,electronics,111.70892497599242,224.674567757148,44.8825795584601,1772.097803812831,281.4340523830846,301.18177369183775,21.079813548956157,3126.5993385764477,5,37.89,,Corporate,None,Plastic,Local
956,electronics,50.88835568327512,353.3586329912283,45.5495879386257,2276.498693703996,808.6280462240691,490.5154285045199,58.16823614444452,1143.1167315340094,6,44.32,,Corporate,ISO14001,Recycled,International
957,food,12.302947182339722,166.95724065927476,16.38002574923634,3410.37519048045,151.6776775004862,313.015314274605,18.973165096732323,1406.8647304998246,3,55.57,,Local Vendor,FairTrade,Recycled,National
958,food,55.82827694391288,205.33649382239471,34.861734824223824,2593.580943342413,791.6643389630473,160.52025498410663,39.774954738898856,1033.1462919269106,11,40.13,,Women-Owned,None,Compostable,Local
959,automotive,195.41601343291023,462.8686294093956,14.310025882444112,4321.083861504489,914.6863179374616,100.9998401554237,27.304425161721376,4797.609461352815,10,30.89,,Minority-Owned,ISO14001,Compostable,International
960,electronics,162.29205125776804,180.7270275521392,10.33988182064804,4343.574807724207,413.6917250300135,414.7083470441836,62.38626745997278,4302.16382312881,8,66.04,,Corporate,None,Recycled,International
961,pharmaceutical,192.31956242099636,261.4947206710715,10.046990410021092,148.56240790665285,649.1035302339264,685.8043955586146,28.34245031548122,1306.3752192873003,7,48.07,,Women-Owned,FairTrade,Compostable,National
962,apparel,102.69226834600886,450.5635118282066,17.763273422316107,3912.426901767676,458.635595491985,500.6206299410536,71.72021144767774,1772.318210826205,1,71.45,,Women-Owned,ISO14001,Recycled,National
963,apparel,30.849877748725667,368.47460762038736,22.067923369211265,2357.594641184202,465.876802238722,799.4451092604086,72.4274147984629,1207.4856430639863,10,71.0,,Minority-Owned,FairTrade,Biodegradable,International
964,food,114.11230290500166,77.99145177411624,41.71650938169835,4945.3186523879485,344.85234465271407,300.79265195304,23.75089206559501,2561.004605411954,12,39.72,,Corporate,FairTrade,Plastic,Local
965,automotive,96.33169356639256,116.28636992553665,6.874663580162893,2467.837171789632,774.0231394278084,296.31854533203875,52.969216150540696,294.13055587641725,5,59.93,,Corporate,ISO14001,Plastic,International
966,apparel,170.42784572052705,53.52871584736257,37.01136652234982,4935.790132402658,939.36773595818,211.82462216376092,16.140234920397504,3422.5664427046195,10,18.24,,Women-Owned,ISO14001,Compostable,National
967,electronics,28.63569034900647,333.9148056031235,27.04129079527596,3797.389869908109,943.713316272738,214.84451178573465,37.40759697211404,2711.15911912468,9,34.15,,Women-Owned,ISO14001,Recycled,Local
968,food,102.76581603413786,251.45304143468823,15.109321791123632,1318.163934605201,216.04222063118715,299.6306172070335,59.932521065089055,4513.466855845296,12,68.41,,Minority-Owned,GreenSeal,Recycled,Local
969,pharmaceutical,38.50924629185701,110.423682906024,25.148159642108403,2738.1353985060928,881.0064671737377,654.988031691469,56.15962727949414,989.084884776388,11,49.61,,Minority-Owned,ISO14001,Compostable,International
970,food,71.68842610911139,481.0703544755467,15.69716141907411,4961.464633445055,750.5598693557661,734.0297534455135,53.72904685846256,4059.724381093432,12,49.95,,Corporate,ISO14001,Recycled,National
971,pharmaceutical,150.09784470368194,288.34687577552893,30.208015806676997,4301.899977984426,290.1955306557748,782.5610187953769,29.77786045637105,4001.412869440236,6,46.1,,Local Vendor,ISO14001,Biodegradable,International
972,food,100.44344458006564,158.85198235080014,22.258352219906968,577.0977795769834,113.92038227543884,262.60275786751686,36.461746460408136,810.4697082410572,8,64.29,,Corporate,ISO14001,Plastic,International
973,food,81.41877417769618,275.2716070196184,9.055870924865058,3561.2227843689807,304.59740354015906,716.9082819298642,17.20623012902003,2113.0842758918125,10,51.62,,Women-Owned,None,Compostable,International
974,food,84.95049292830672,355.8291497307985,6.71257065322914,1793.339970766984,916.5978249424494,329.77856249413594,60.33159743035207,1016.7326774936812,1,57.95,,Corporate,GreenSeal,Compostable,Local
975,pharmaceutical,97.29488599713746,84.30764808810402,27.78808842153438,134.21308321370577,651.5197411509837,178.9883811618191,45.27221577538915,1422.6584021962346,10,49.13,,Local Vendor,FairTrade,Recycled,Local
976,pharmaceutical,159.1531433290408,173.6167167715514,45.21823863101907,2077.056748232298,735.0019278529783,709.017447864116,59.61359426419583,1463.5816391866128,11,46.74,,Minority-Owned,ISO14001,Compostable,National
977,food,179.49609089864452,413.13447089779714,17.85392664132659,1250.2966664523594,294.2947335536411,545.2739442505331,27.42604673578109,2869.934691323709,7,52.0,,Local Vendor,None,Biodegradable,National
978,apparel,191.5135904357464,256.8491916811976,36.917005253908535,4112.459425550311,733.4187477960793,215.3116272567432,32.71067600445463,2174.772472450234,3,35.24,,Local Vendor,None,Recycled,International
979,automotive,159.51164338850606,295.9597139145327,33.27440639204858,1752.9199833442508,76.71543096402758,400.88188025910176,33.39507360820802,4749.117459230266,9,51.59,,Local Vendor,None,Recycled,International
980,automotive,69.92731019212242,244.7672009942612,46.64619080116457,4154.866100373703,406.5552784843631,301.0803864139474,11.801968682305134,806.5766813456246,6,33.43,,Minority-Owned,FairTrade,Recycled,International
981,automotive,140.74559415644302,69.75497418935231,41.2280698476579,102.92990029049702,645.4156811152146,615.7561980971379,33.873351098143644,4873.722247280954,5,31.34,,Local Vendor,ISO14001,Recycled,National
982,pharmaceutical,93.14459357052446,124.58740091907016,28.763657686367686,1608.3138351279838,188.7917372642542,417.39136143698767,66.23132014626235,1307.0654730284668,8,73.33,,Local Vendor,GreenSeal,Biodegradable,Local
983,pharmaceutical,58.38741818874972,250.4937374338509,33.19449441347126,1281.7095501080337,831.853395724588,792.4959615744694,72.8108947024817,3909.794894632895,8,50.35,,Local Vendor,GreenSeal,Recycled,Local
984,apparel,169.7656000909253,144.1334594335675,45.02093686261771,1244.4800692361937,273.2797338713227,138.32148758171658,46.27528209451492,1827.0556456295428,12,53.28,,Women-Owned,None,Compostable,International
985,automotive,17.30100630284175,72.49056289685544,20.576420444759805,434.1144368507672,669.6670571775239,348.5106862953727,41.885118665345416,886.7906980031067,12,50.85,,Local Vendor,FairTrade,Biodegradable,International
986,automotive,181.33477850573047,429.6423488233207,17.012940587031093,1016.9089250114585,434.9372854465632,437.3301169769842,12.157723308955918,4317.868089181951,3,37.59,,Minority-Owned,FairTrade,Plastic,International
987,food,97.68071827869947,491.5366381238521,1.5297430981246207,2822.192892439537,616.2414157037648,452.19348832382383,71.54430363097678,1682.532316335023,2,73.31,,Local Vendor,FairTrade,Plastic,International
988,pharmaceutical,131.06828059357326,406.9142932985328,41.50100263538175,1527.669256904948,152.0780249974627,321.15507566994575,10.91071493981109,3362.5059402888423,2,37.57,,Local Vendor,GreenSeal,Compostable,National
989,automotive,135.27724521909872,434.2032147671002,40.24805431976488,2145.2344334128247,66.06715992552697,610.4681743682977,76.13250561471483,2918.9296884158075,14,74.15,,Minority-Owned,None,Compostable,Local
